review_id,order_id,review_score,review_comment_title,review_comment_message,comment_length,comment_length_bucket,sentiment_label,sentiment_score,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_compound,sentiment_alignment,keywords,keyword_scores,top_keyword,review_creation_date,review_answer_timestamp,review_year,review_month,review_month_name,review_quarter,review_yearmonth
ebc38c50eba556f02d66e46af72f5eb7,6c34149971656b37763f96b5827de8dd,5,,sempre compro por este site nunca tive nenhum problema...,57,Medium (30-100),positive,0.5748,0.5748,0.0571,0.3681,0.5177,Aligned,sempre compro | site nunca | nenhum problema,0.5577 | 0.5435 | 0.458,sempre compro,2018-03-16 00:00:00,2018-03-16 13:30:15,2018,3,March,Q1,2018-03
bb73090765253176ef9a3984911870f9,ef0beb334211d552bb4bbb9b43e60248,1,,Meu produto não foi entregue!! Quero meu dinheiro de volta!,59,Medium (30-100),negative,0.8241,0.027,0.8241,0.1489,-0.7971,Aligned,meu dinheiro | de volta | produto não,0.6158 | 0.4234 | 0.401,meu dinheiro,2018-08-15 00:00:00,2018-08-16 01:24:17,2018,8,August,Q3,2018-08
26afc2fbc7c9b9b5a6716507932115ee,069ba523744cdda8bdd148d748540487,5,,Ótima loja e Produto de ótima qualidade!!Recomendo!!,52,Medium (30-100),positive,0.9294,0.9294,0.0466,0.024,0.8828,Aligned,ótima loja | qualidade recomendo | produto,0.8088 | 0.4751 | 0.4621,ótima loja,2017-06-22 00:00:00,2017-06-23 02:15:11,2017,6,June,Q2,2017-06
012befdc1333e5840c0c6e34fa6e95ba,2e9d8db9e132a9b5e1236618b7e8ef4a,1,,Recebi um produto diferente do descrito e não consigo trocar pelo site.,71,Medium (30-100),neutral,0.4613,0.2229,0.3158,0.4613,-0.0929,Misaligned,produto diferente | site | não consigo,0.5211 | 0.4258 | 0.3511,produto diferente,2018-08-09 00:00:00,2018-08-09 20:55:28,2018,8,August,Q3,2018-08
1767f74277ff8d09988a48b69581e4cc,23d69db9fe30226c8347963edcdf819c,5,,Ótima,5,Short (<30 chars),positive,0.5184,0.5184,0.2635,0.218,0.2549,Aligned,ótima,0.6883,ótima,2017-09-27 00:00:00,2017-09-28 01:04:30,2017,9,September,Q3,2017-09
3dc921c90b8eda2f21763deab8c8aa8d,d8e47a9014bdfe7e7d0d26b8a245d785,5,,Ótima,5,Short (<30 chars),positive,0.5184,0.5184,0.2635,0.218,0.2549,Aligned,ótima,0.6883,ótima,2018-02-09 00:00:00,2018-02-10 10:14:54,2018,2,February,Q1,2018-02
1c05a1ea1abfef025cb211a00dc489a2,fbf2e87d7c7542aa36e1d91e5b462c60,5,Super recomendo,"Excelente, entrega feita antes do prazo e o produto conforme anunciado. Muito obrigada",86,Medium (30-100),positive,0.8655,0.8655,0.0557,0.0788,0.8098,Aligned,excelente entrega | prazo produto | feita antes,0.6891 | 0.5941 | 0.4909,excelente entrega,2018-08-14 00:00:00,2018-08-15 10:37:08,2018,8,August,Q3,2018-08
f186279a32df631c0b44fd50ede07e65,c68e47bd3dab5dd575a6c65848663923,5,,Muito Bon. Chegou no prazo,26,Short (<30 chars),positive,0.832,0.832,0.0336,0.1345,0.7984,Aligned,bon chegou | muito bon | no prazo,0.8959 | 0.8332 | 0.7225,bon chegou,2017-05-24 00:00:00,2017-05-25 11:59:23,2017,5,May,Q2,2017-05
a3fd9317a7bd364f2c2f247d213262ae,024ab991361d48e491b7dad2f172b43f,1,Insatisfeito ,"Comprei a cadeira com a previsão de entrega de 2 semanas, já fazem mas de 30 dias e nada da cadeira. Comprei a mesma cadeira em outro site para uma amiga, ela recebeu com 20 dias e eu a minha nada",196,Long (>100 chars),neutral,0.4174,0.2356,0.347,0.4174,-0.1114,Misaligned,comprei cadeira | 20 dias | de entrega,0.7081 | 0.327 | 0.2601,comprei cadeira,2018-06-27 00:00:00,2018-06-29 15:08:28,2018,6,June,Q2,2018-06
83af6b1c427f35d1fab42647eb35d3cf,534100b99398bfa0b9ffbf40fc8c7757,5,,"Mercadoria bem protegida e embalada,entregue no prazo,sem avarias.Estou muito satisfeita.",89,Medium (30-100),negative,0.6713,0.1662,0.6713,0.1625,-0.5051,Misaligned,mercadoria bem | protegida embalada | prazo sem,0.5997 | 0.4589 | 0.2375,mercadoria bem,2017-07-27 00:00:00,2017-08-03 06:50:42,2017,7,July,Q3,2017-07
51f356a1a8c39ca9320a36430958ff71,b4472226dccdf2b8b06bbc4256cf7b64,5,,site confiável,14,Short (<30 chars),negative,0.5348,0.308,0.5348,0.1571,-0.2268,Misaligned,site confiável | site | confiável,1.0 | 0.7748 | 0.7049,site confiável,2018-08-15 00:00:00,2018-08-16 16:00:56,2018,8,August,Q3,2018-08
45a86b05719c7c375b497c83a9837741,7e50d85d90ed82feaf9011470ce9e36e,1,Produto com defeito ,"Recebi o produto com defeito, com marcas de uso e o carregamento precisou de mais de 2 horas para atingir 40 de carga",117,Long (>100 chars),negative,0.5085,0.3627,0.5085,0.1288,-0.1458,Aligned,recebi produto | carregamento precisou | atingir 40,0.4364 | 0.4325 | 0.3568,recebi produto,2018-06-23 00:00:00,2018-06-23 23:33:44,2018,6,June,Q2,2018-06
3a51b3a0a5091fae01372c1115c05b75,a6514c8d02080f557f4f5ebd3b1461a6,3,,Muito demorado,14,Short (<30 chars),negative,0.5925,0.229,0.5925,0.1785,-0.3635,Misaligned,muito demorado | demorado | muito,0.9932 | 0.8156 | 0.7306,muito demorado,2018-01-24 00:00:00,2018-01-24 15:41:48,2018,1,January,Q1,2018-01
ba320321647cafbf8d4caacfa82ec557,e6afdffdb20bae684cf5e97c679eadd5,3,,"Faltou um produto, somente um foi entregue.",43,Medium (30-100),negative,0.4382,0.309,0.4382,0.2528,-0.1292,Misaligned,faltou um | produto somente | somente um,0.6122 | 0.5749 | 0.5693,faltou um,2018-01-04 00:00:00,2018-01-08 13:48:01,2018,1,January,Q1,2018-01
d138272c90421b6c508f9d52999f05f0,0dcbdac8c6463d75e774a3ba98d11561,1,,o produto recebido veio errado,30,Medium (30-100),negative,0.5481,0.3449,0.5481,0.107,-0.2032,Aligned,veio errado | produto recebido | recebido veio,0.7355 | 0.5806 | 0.3426,veio errado,2017-10-17 00:00:00,2017-11-08 21:27:53,2017,10,October,Q4,2017-10
dbd0902a7c4bf354dba05bc5a68c5a96,b97811f6db9883c21f70f10be990b22b,5,,Ótima qualidade,15,Short (<30 chars),positive,0.8675,0.8675,0.0626,0.07,0.8049,Aligned,ótima qualidade | qualidade | ótima,0.9621 | 0.9128 | 0.7191,ótima qualidade,2017-06-30 00:00:00,2017-07-01 01:18:32,2017,6,June,Q2,2017-06
31292f534558349afb5ce912635edb4b,4248cc55f19d24204c0c33dbb85fb696,5,,"RECOMENDO , PORÉM FIZ O PEDIDO DE TRES LUMINARIAS E ATE HOJE CHEGARAM SOMENTE 2",79,Medium (30-100),positive,0.5482,0.5482,0.2801,0.1717,0.2681,Aligned,de | tres luminarias | porém fiz,0.5277 | 0.4536 | 0.2583,de,2018-03-23 00:00:00,2018-03-27 20:15:21,2018,3,March,Q1,2018-03
b0db3bca55569d594953f1c527527927,c2c8a6bf69f9530b40dbe6b53119fcd0,4,Super Recomendo ,"O produto foi entregue corretamente, antes do prazo previsto e o mesmo funciona corretamente. recomendo",103,Long (>100 chars),positive,0.6134,0.6134,0.1562,0.2304,0.4572,Aligned,funciona corretamente | prazo previsto | produto,0.5325 | 0.4537 | 0.409,funciona corretamente,2018-07-12 00:00:00,2018-07-15 02:13:25,2018,7,July,Q3,2018-07
9ed428c8803020d1a744320f920adade,96656dd1c9f0e6b415561d8a6734ffef,2,Muito rapido,Gostei muito,12,Short (<30 chars),positive,0.6687,0.6687,0.1982,0.1331,0.4705,Misaligned,gostei muito | gostei | muito,0.995 | 0.7767 | 0.6045,gostei muito,2018-07-27 00:00:00,2018-07-29 21:11:46,2018,7,July,Q3,2018-07
c56a2aa4975906fae9a7ff294e03851b,838263e3f79563bccd736531aec2a915,5,,Bom l,5,Short (<30 chars),positive,0.5628,0.5628,0.2761,0.1611,0.2867,Aligned,bom,0.893,bom,2017-12-12 00:00:00,2017-12-13 13:10:50,2017,12,December,Q4,2017-12
d707f053a4a23acb3be95d917b75dff2,57c69ed198726d2114eb47ca8c2d64c4,5,,"Bom produto,entregue antes do prazo.",36,Medium (30-100),positive,0.6889,0.6889,0.1867,0.1244,0.5022,Aligned,bom produto | entregue antes | do prazo,0.7685 | 0.6037 | 0.4871,bom produto,2017-09-12 00:00:00,2017-09-15 13:00:48,2017,9,September,Q3,2017-09
783d719a59054752afba387bdadaf9d4,12fd4ba303cb9951f45b3ce9b6ba764b,5,,Recomendo o produto chegou conforme o enunciado. Meu filho amou!,64,Medium (30-100),positive,0.6201,0.6201,0.2948,0.0851,0.3253,Aligned,produto chegou | meu filho | chegou conforme,0.6861 | 0.6028 | 0.5619,produto chegou,2018-04-11 00:00:00,2018-04-13 11:29:14,2018,4,April,Q2,2018-04
f89922200108487dd3defc4e945e73f7,9b7130a90e8f2c23cba417fd1e9be425,5,,otimo,5,Short (<30 chars),positive,0.5755,0.5755,0.264,0.1605,0.3115,Aligned,otimo,1.0,otimo,2017-07-29 00:00:00,2017-07-31 12:15:42,2017,7,July,Q3,2017-07
ad1ed26e3b5c724b00ccea801020d251,9cfff951160cff8164e3eb826dd83dd8,5,,muito fofo meu radinho..amei,28,Short (<30 chars),negative,0.6514,0.2188,0.6514,0.1298,-0.4326,Misaligned,radinho amei | muito fofo | fofo,0.8422 | 0.8123 | 0.3793,radinho amei,2017-05-13 00:00:00,2017-05-16 11:48:23,2017,5,May,Q2,2017-05
7b3f3d737b4cce3a7c03506bae15d187,ddba311fbcd3b55e2964aadd8ca8d231,5,Produto excelente!,"Um excelente produto e entrega rápida! Apenas uma observação é que a função rastrear a entrega estava indisponível, impossibilitando assim saber o dia em que o produto seria entregue.",183,Long (>100 chars),positive,0.986,0.986,0.005,0.009,0.981,Aligned,produto entrega | função rastrear | estava indisponível,0.4949 | 0.3998 | 0.3238,produto entrega,2018-08-31 00:00:00,2018-09-01 14:33:29,2018,8,August,Q3,2018-08
c45423a2a7873143fc09d3448d499fb0,cb926a5abfd9b91198cb1bfaea0f4fb9,5,Ótimo! ,Produto ótimo e entrega muito rápida! Vale a pena!,50,Medium (30-100),positive,0.9621,0.9621,0.0226,0.0153,0.9395,Aligned,produto ótimo | muito rápida | entrega muito,0.8181 | 0.5884 | 0.5217,produto ótimo,2018-05-15 00:00:00,2018-05-15 20:49:59,2018,5,May,Q2,2018-05
b89b4460c0b589c0614d9b0126ae755a,3c75044db750a89606612ed286713eb8,3,,Produto bom em conforme com o preço,35,Medium (30-100),positive,0.5346,0.5346,0.3572,0.1082,0.1774,Misaligned,produto bom | preço | produto,0.7646 | 0.6873 | 0.5885,produto bom,2018-04-03 00:00:00,2018-04-03 23:42:32,2018,4,April,Q2,2018-04
55bb0284b16931074eb033207b11c17e,78567659a8ac9a5615f4dd5b70fd3ed0,5,Estao de parabens,Muito booom recebi antes do prazo,33,Medium (30-100),negative,0.7073,0.1556,0.7073,0.1371,-0.5517,Misaligned,booom recebi | do prazo | antes do,0.6837 | 0.5643 | 0.5214,booom recebi,2018-07-21 00:00:00,2018-07-24 02:03:49,2018,7,July,Q3,2018-07
4577e72405f5242360b72d6e981ed148,32f0d08563a05bd541da24218934fdab,1,Comprei dois falta um,Não entregaram os dois ainda falta um.,38,Medium (30-100),negative,0.4655,0.0696,0.4655,0.465,-0.3959,Aligned,não entregaram | dois ainda | ainda falta,0.651 | 0.5736 | 0.4925,não entregaram,2018-05-18 00:00:00,2018-05-20 13:41:59,2018,5,May,Q2,2018-05
c360d129d6e2c966115bc99eb20a4290,fda5c50c453838651054465df87d595b,5,,Super recomendo. Chegou antes do prazo previsto,47,Medium (30-100),positive,0.8287,0.8287,0.0727,0.0986,0.756,Aligned,recomendo chegou | chegou antes | prazo previsto,0.8093 | 0.67 | 0.5298,recomendo chegou,2017-12-15 00:00:00,2017-12-18 15:42:21,2017,12,December,Q4,2017-12
94df2b5d73909359d06e19f02e81869e,fcbc14002233ab8843916cedfd45ab33,5,,EU DEVERIA TER COMPRADO DO MOD. REDMI 5A e acabei comprando errado mi5,70,Medium (30-100),positive,0.5141,0.5141,0.3035,0.1824,0.2106,Aligned,errado mi5 | redmi 5a | acabei comprando,0.7572 | 0.5502 | 0.3683,errado mi5,2018-08-28 00:00:00,2018-08-28 22:33:39,2018,8,August,Q3,2018-08
27c9e818caa9484096d8f29d8e6371b9,8554cb37f7158cb0b082a841d24a4589,1,,"O Produto Relógio Invicta Pro Diver  21954, VEIO TROCADO PELO INVICTA PRO DIVER 24001, TUDO BEM PRODUTO SIMILAR, MAS O PRODUTO Relógio Invicta Specialty 21439SYB NÃO CHEGOU, PEÇO ATE PROVIDÊNCIAS.",196,Long (>100 chars),positive,0.548,0.548,0.2742,0.1777,0.2738,Misaligned,produto relógio | specialty 21439syb | pro diver,0.5455 | 0.4192 | 0.4148,produto relógio,2017-09-09 00:00:00,2017-09-11 11:36:10,2017,9,September,Q3,2017-09
3929f0a423956c4f849ea299d2234a63,f34fd6ac0a7e90bea64cb88ee0e475c8,5,RECOMENDÁVEL,MUITO BOM,9,Short (<30 chars),positive,0.5512,0.5512,0.251,0.1978,0.3002,Aligned,bom | muito | muito bom,0.7423 | 0.6007 | 0.4585,bom,2018-08-18 00:00:00,2018-08-19 12:56:09,2018,8,August,Q3,2018-08
fd4792196a1dd7bb52384ccc54dc8c5e,05e6501cdfbd86fe9a3a788c3d411091,5,,obrigado continuem assim vlw,28,Short (<30 chars),negative,0.5962,0.2573,0.5962,0.1465,-0.3389,Misaligned,obrigado continuem | continuem assim | vlw,0.8954 | 0.6877 | 0.6591,obrigado continuem,2017-10-20 00:00:00,2017-10-21 04:56:57,2017,10,October,Q4,2017-10
200099b88c3ab7ce6daec28ad6be3945,4a8fe18e8771bd810821df6dcf3428e2,5,,Prazo excelente e produto ótimo. Tudo perfeito.,47,Medium (30-100),positive,0.9142,0.9142,0.0462,0.0396,0.868,Aligned,produto ótimo | ótimo tudo | tudo perfeito,0.8585 | 0.8109 | 0.783,produto ótimo,2017-07-05 00:00:00,2017-07-07 18:50:44,2017,7,July,Q3,2017-07
f1e7a7193d6bf6c82fb05e7965d6f8eb,47e6a0c0327dc37d68fe995d4d254885,1,,"Não consegui entrar em contato com a loja, infelizmente consta no cadastro que a mercadoria foi entregue, foi entregue para quem? Não houve atendimento pôs venda!",162,Long (>100 chars),negative,0.7289,0.091,0.7289,0.1802,-0.6379,Aligned,loja infelizmente | pôs venda | não consegui,0.6 | 0.4897 | 0.3247,loja infelizmente,2017-12-05 00:00:00,2017-12-05 20:54:06,2017,12,December,Q4,2017-12
021515f18c9300381946cb7254e5eb9f,10d6e6ff69ff215144be63f043568409,4,Satisfeito,"Produto chegou no prazo, e deu tudo certo",41,Medium (30-100),positive,0.464,0.464,0.3505,0.1856,0.1135,Aligned,produto chegou | tudo certo | no prazo,0.6192 | 0.5822 | 0.5227,produto chegou,2018-05-05 00:00:00,2018-05-07 15:50:05,2018,5,May,Q2,2018-05
e6d997a9eefec8b38ace473c14e35c11,e5cba854ed90614d4334d4c5fa4fcbcf,5,,"entrega rapida, antes do prazo",30,Medium (30-100),positive,0.7461,0.7461,0.1126,0.1413,0.6335,Aligned,entrega rapida | do prazo | antes do,0.8186 | 0.6966 | 0.5247,entrega rapida,2017-08-24 00:00:00,2017-08-25 19:02:26,2017,8,August,Q3,2017-08
670f77a2c95febd86430842c82a7e85e,cd6cdd3e527f46113dcab23d5f27c0fe,2,,Entrei em contato com empresa que entregou o produto que veio faltando 1 toner. Pois tentei contactar no dia que chegou a encomenda para Lojas lannister porém não tem canal para fazer reclamação.,195,Long (>100 chars),negative,0.5164,0.1862,0.5164,0.2975,-0.3302,Aligned,faltando toner | tentei contactar | lojas lannister,0.4885 | 0.4465 | 0.2825,faltando toner,2017-08-15 00:00:00,2017-08-18 12:53:55,2017,8,August,Q3,2017-08
63fd0c409d0fe0ef12c373c3fb3ae041,3bce1be95e783fcb928b6435d268d89c,5,Quadros kit,Recomendo a loja,16,Short (<30 chars),positive,0.6903,0.6903,0.195,0.1147,0.4953,Aligned,recomendo loja | loja | recomendo,0.9021 | 0.8087 | 0.5425,recomendo loja,2018-04-26 00:00:00,2018-04-26 21:07:44,2018,4,April,Q2,2018-04
3c2c86ac09954372b3ba119755abb8ba,c5715ae9ef034f7036a9de7a5e9d858b,5,,Muito bom,9,Short (<30 chars),negative,0.6788,0.2154,0.6788,0.1058,-0.4634,Misaligned,muito bom | muito | bom,0.9979 | 0.726 | 0.7129,muito bom,2017-10-05 00:00:00,2017-10-06 21:49:09,2017,10,October,Q4,2017-10
f397d24f7d2e29bef955d50c54bcf0dd,9b1685c1d2c17bf27e16d9c7e6b1cba8,2,,"Recebi tido certinho, no prazo certo. A Loja esta de Parabéns em relação a logistica, porém o produto não é de qualidade.",121,Long (>100 chars),neutral,0.4597,0.1116,0.4287,0.4597,-0.3171,Misaligned,logistica porém | de qualidade | produto não,0.5124 | 0.4625 | 0.3943,logistica porém,2017-10-28 00:00:00,2017-11-07 11:18:38,2017,10,October,Q4,2017-10
8fc74bf8b221b8c88a629942d4a670a7,1a9543c90f188e2e4fb14327ad4a9c9b,1,,"a compra foi efetuada em 3001  a emissão da nota fiscal emitida em 0502  até 1603 ainda não recebemos a mercadoria  que avaliação deveríamos dar a isto?  desonestos? ineficientes? etc, et",187,Long (>100 chars),negative,0.6306,0.1603,0.6306,0.2091,-0.4703,Aligned,nota fiscal | até 1603 | não recebemos,0.5641 | 0.4307 | 0.3293,nota fiscal,2018-03-16 00:00:00,2018-03-16 12:32:19,2018,3,March,Q1,2018-03
a6c57ba2f37c1c6c9cbb4c1daf715fce,ccce59b16257bf1384f3cd838824ac18,2,,Tive que retirar no correio pois não entregaram porque não tinha ninguém só não entendi pois moro em condomínio e a portaria não fica só mais td bem já retirei o produto,169,Long (>100 chars),negative,0.6321,0.0603,0.6321,0.3077,-0.5718,Aligned,não entregaram | retirei produto | no correio,0.4927 | 0.4492 | 0.4096,não entregaram,2018-03-29 00:00:00,2018-03-31 11:16:07,2018,3,March,Q1,2018-03
5dddfbd7c02c4b525c553c66687a7e85,5ae6d4878571e9513c93413ee5ea1fe2,4,recomendo,"Sempre fui bem atendida, entregaram no prazo. Acredito que por causa das greves dos caminhoneiros e dos petroleiros, isso afetou o atendimento aos clientes.",156,Long (>100 chars),positive,0.6063,0.6063,0.3355,0.0582,0.2708,Aligned,atendida entregaram | sempre fui | caminhoneiros,0.4051 | 0.3823 | 0.2859,atendida entregaram,2018-06-13 00:00:00,2018-06-14 22:54:38,2018,6,June,Q2,2018-06
7d11a1c5fd7b536288d74c4ea62d9128,03b218d39c422c250f389120c531b61f,5,,"Eu recomendo muito o produto, além de tudo a entrega foi muito rápida.",70,Medium (30-100),positive,0.9563,0.9563,0.0171,0.0266,0.9392,Aligned,muito rápida | eu recomendo | produto,0.4271 | 0.409 | 0.3088,muito rápida,2017-01-19 00:00:00,2017-01-22 02:11:20,2017,1,January,Q1,2017-01
7e62c6edcd54ed043f17beb016fc7d31,3d65824e9d761678f1695afde11107ab,3,,já enviei diversos emails e não obtive resposta,47,Medium (30-100),neutral,0.4554,0.1359,0.4087,0.4554,-0.2728,Aligned,diversos emails | enviei diversos | não obtive,0.7664 | 0.6332 | 0.3463,diversos emails,2018-04-07 00:00:00,2018-04-09 11:55:46,2018,4,April,Q2,2018-04
b1c7293f05eac9b07b053f3cfa64482d,b4c43445398266d7f3b66a23eec3e609,5,,Gostei muito dos panos de prato foi o que imaginava,51,Medium (30-100),positive,0.5183,0.5183,0.3379,0.1439,0.1804,Aligned,gostei muito | que imaginava | dos panos,0.6493 | 0.4754 | 0.4417,gostei muito,2018-01-25 00:00:00,2018-01-25 15:28:33,2018,1,January,Q1,2018-01
4a19bd241c2c650928897ea66e3fc349,314b1e0bb8736164596117c457a74db8,5,,"Fiquei satisfeito com a aquisição, produto foi entregue corretamente e antes do prazo previsto.",95,Medium (30-100),positive,0.4726,0.4726,0.3963,0.1312,0.0763,Aligned,fiquei satisfeito | aquisição produto | prazo previsto,0.476 | 0.4209 | 0.2926,fiquei satisfeito,2018-03-11 00:00:00,2018-03-13 14:32:22,2018,3,March,Q1,2018-03
a496e6d3e99974c0fbc0f5872cb97a39,397ce3ace09621efd4266efa5a17129c,1,,. Estou chateado com o site. Motivo em que o meu pedido veio diferente do que pedi. E estou com dificuldade para trocar.,120,Long (>100 chars),negative,0.8656,0.0651,0.8656,0.0692,-0.8005,Aligned,com site | estou chateado | veio diferente,0.5058 | 0.3823 | 0.3247,com site,2018-06-20 00:00:00,2018-06-21 00:55:37,2018,6,June,Q2,2018-06
29d1bc9fd592a4ff50bb770602d3af9e,7c15b7f016feebc19af2f23f5f8b9e4a,5,RECOMENDO,"Otimo produto, entregue dentro do prazo.",40,Medium (30-100),positive,0.6232,0.6232,0.2013,0.1755,0.4219,Aligned,otimo produto | produto entregue | do prazo,0.773 | 0.6499 | 0.4866,otimo produto,2018-05-01 00:00:00,2018-05-01 23:17:38,2018,5,May,Q2,2018-05
01d6688f560a2d75e462ea55204f92d1,3f2319ebb0d43c639d1f768216d5edf7,5,,"Ótimo produto de excelente qualidade, entrega dentro do prazo determinado",73,Medium (30-100),positive,0.979,0.979,0.0067,0.0144,0.9723,Aligned,qualidade entrega | ótimo produto | prazo determinado,0.7458 | 0.6992 | 0.3853,qualidade entrega,2017-11-23 00:00:00,2017-11-23 23:02:50,2017,11,November,Q4,2017-11
bc81254a9d6a2b2d890748ad03191369,e876096220cbb869c0fc1b88d1ed0fc2,2,,"O produto esta estranho já enviei uma reclamação para loja parceira, informando sobre o estado do produto e que na embalagem não consta data de fabricação nem data de validade, 950 gr não é 1 k.",194,Long (>100 chars),negative,0.447,0.2582,0.447,0.2948,-0.1888,Aligned,950 gr | embalagem não | enviei uma,0.4602 | 0.4502 | 0.2656,950 gr,2017-10-17 00:00:00,2017-10-20 09:14:42,2017,10,October,Q4,2017-10
d158e0ff54b23e1ae6cce8d256cb6cf7,26e3e6e840c4d0af240749313bc6a508,3,,O produto veio faltando a ceringa para preencher o cartucho.,60,Medium (30-100),negative,0.6878,0.1288,0.6878,0.1834,-0.559,Misaligned,faltando ceringa | produto veio | preencher cartucho,0.4766 | 0.417 | 0.1797,faltando ceringa,2018-02-23 00:00:00,2018-02-24 09:14:43,2018,2,February,Q1,2018-02
f1b7342360839f258e2a3af872f94f48,8f1e49888948febad9d7dc3ce8ec85c4,1,,"produto vendido sem estoque, cancelei a venda, solicitei a devolução e mesmo assim mesmo",88,Medium (30-100),positive,0.5282,0.5282,0.2351,0.2367,0.2931,Misaligned,solicitei devolução | estoque cancelei | produto vendido,0.6402 | 0.5812 | 0.5057,solicitei devolução,2017-09-19 00:00:00,2017-09-19 17:59:54,2017,9,September,Q3,2017-09
a01b216209f753eb055ee0ab89fc94ce,510a16537cf3917d6257795d58073277,1,Produto não entregue,Ainda não recebi o produto.,27,Short (<30 chars),neutral,0.5894,0.0824,0.3282,0.5894,-0.2458,Misaligned,recebi produto | ainda não | não recebi,0.5886 | 0.5526 | 0.5311,recebi produto,2018-04-22 00:00:00,2018-04-27 11:27:37,2018,4,April,Q2,2018-04
b07742f99354332b4f381e098f25cac8,d3aae1141577275792d2c2b724f49819,1,,"O produto que eu pedi não foi entregue, entregaram outro no lugar, Falta de respeito da loja lannister com os seus clientes!",124,Long (>100 chars),negative,0.8831,0.042,0.8831,0.0749,-0.8411,Aligned,da loja | entregaram outro | não foi,0.5083 | 0.315 | 0.2607,da loja,2018-02-08 00:00:00,2018-02-09 00:08:03,2018,2,February,Q1,2018-02
03cd1a4057a30f264af79cbec2e75531,69b0633a7da27b8044d4d706a557f472,1,,Meu produto não foi entregue. Já mandei várias mensagens e não obtive nenhum retorno. Quero meu dinheiro de volta,113,Long (>100 chars),negative,0.5239,0.0557,0.5239,0.4204,-0.4682,Aligned,nenhum retorno | meu dinheiro | várias mensagens,0.5131 | 0.4665 | 0.3878,nenhum retorno,2018-02-03 00:00:00,2018-02-03 13:23:27,2018,2,February,Q1,2018-02
3723a1c91b6389f81ca29ba66a1fa7ad,1a74dcdf4a4d7bfd88e94110479fa484,4,,Recomendo! Tudo do jeito que eu queria!,39,Medium (30-100),positive,0.8727,0.8727,0.0917,0.0356,0.781,Aligned,eu queria | recomendo tudo | jeito que,0.7953 | 0.7112 | 0.6352,eu queria,2017-07-19 00:00:00,2017-07-22 13:56:06,2017,7,July,Q3,2017-07
fd0f33e77e2c41139df8610988c5145d,cbfe43d4a7e8df6def7f9247e1c6120e,5,,"Muito bom, loja entregou certinho",33,Medium (30-100),negative,0.668,0.2332,0.668,0.0989,-0.4348,Misaligned,bom loja | loja entregou | entregou certinho,0.8972 | 0.8373 | 0.5991,bom loja,2017-07-11 00:00:00,2017-07-13 23:11:50,2017,7,July,Q3,2017-07
b0e24e29f2202db45d467ca8ccb549c6,bf0c0d33cf9669fc42bb3846dd24bbce,4,,Produto bom obrigada.,21,Short (<30 chars),negative,0.8316,0.0993,0.8316,0.0691,-0.7323,Misaligned,bom obrigada | obrigada | produto bom,0.887 | 0.8128 | 0.7444,bom obrigada,2018-06-23 00:00:00,2018-06-26 01:21:33,2018,6,June,Q2,2018-06
119d4f480d524b48617b39c33b8a9dcc,efe7afc1f3087fc5294dd8a208208d4b,5,Recomendo.,Entrega bem antes do previsto.,30,Medium (30-100),positive,0.6081,0.6081,0.1818,0.2101,0.4263,Aligned,bem antes | do previsto | entrega bem,0.7034 | 0.624 | 0.4734,bem antes,2018-06-05 00:00:00,2018-06-11 12:34:58,2018,6,June,Q2,2018-06
1fa8330a0ff58acf91876225c9d1974d,f57983ca82e3c9bb09abcdda9139de70,5,Parabéns a toda equip,Equipe baratheon está de parabéns !!! Comparei mais vezes indicarei para as pessoas que conheço forte abraço a todos !,118,Long (>100 chars),positive,0.479,0.479,0.4599,0.0611,0.0191,Aligned,parabéns comparei | abraço todos | equipe baratheon,0.6786 | 0.6655 | 0.6307,parabéns comparei,2018-08-18 00:00:00,2018-08-20 01:09:49,2018,8,August,Q3,2018-08
5bfe1259879e8fed4df4b8df0571b31c,932fbcd8ff83452581f2b710115f094e,5,,"Muito Bom, adorei e quem recebeu o presente também adorou!",58,Medium (30-100),positive,0.8883,0.8883,0.0682,0.0434,0.8201,Aligned,bom adorei | quem recebeu | presente,0.7354 | 0.5613 | 0.4572,bom adorei,2017-05-17 00:00:00,2017-05-19 18:24:46,2017,5,May,Q2,2017-05
c19761c8e31c2f2a2d0d9865d0d9649c,beb0371fd8e15514a2b14b1f2e023606,5,,Ótimo,5,Short (<30 chars),positive,0.5151,0.5151,0.2865,0.1984,0.2286,Aligned,ótimo,0.956,ótimo,2017-10-20 00:00:00,2017-10-21 23:49:43,2017,10,October,Q4,2017-10
7a6d871253ede01a624897f3039f81dc,55ef6f0a902bfd07ab9dc7b2e5906607,5,,"Produto bem embaldo ,chgou antes do prazo Tudo correto ... Recomendo",68,Medium (30-100),negative,0.4699,0.4308,0.4699,0.0993,-0.0391,Misaligned,prazo tudo | produto bem | chgou antes,0.6232 | 0.608 | 0.5922,prazo tudo,2018-01-18 00:00:00,2018-01-18 19:41:14,2018,1,January,Q1,2018-01
d75b065eefbea6ceafea04b4a18175af,c8b709b4de5c0e1cb70a49d194ebfdb5,5,,"Produto de excelente qualidade, pelo menor preço do mercado e a entrega super rápida. Chegou antes da previsão. Nota 10!",120,Long (>100 chars),positive,0.9666,0.9666,0.0124,0.021,0.9542,Aligned,excelente qualidade | menor preço | da previsão,0.6081 | 0.4818 | 0.472,excelente qualidade,2018-05-27 00:00:00,2018-05-27 14:06:47,2018,5,May,Q2,2018-05
